time,bus_id,route_id,unknow,x_coordinate,y_coordinate ,distance,
30-10:23:35:33,2384,28,2801394,38860.75,191144.7969,12484.30608,
30-10:23:35:02,2384,28,2801394,38877.5,192444.75,12866.44094,
30-10:23:34:30,2384,28,2801394,38887,193284.7813,13113.92103,
30-10:23:33:26,2384,28,2801394,38914.25,195124.5,13656.56421,
30-10:23:32:55,2384,28,2801394,38149.625,195375.375,13786.81097,
30-10:23:32:21,2384,28,2801394,37585.375,195739.0625,13937.50436,
30-10:23:31:19,2384,28,2801394,38347.5,197354.7188,14357.87831,
30-10:23:30:46,2384,28,2801394,38968,198134.8125,14546.84975,
30-10:23:30:13,2384,28,2801394,38988.625,199194.625,14860.96746,
30-10:23:30:22,2404,11,1100030,58684.625,166178.2188,5287.793737,
30-10:23:30:54,2404,11,1100030,58684.625,166178.2188,5287.793737,
30-10:23:31:27,2404,11,1100030,58684.625,166178.2188,5287.793737,
30-10:23:31:59,2404,11,1100030,58684.625,166178.2188,5287.793737,
30-10:23:32:31,2404,11,1100030,58684.625,166178.2188,5287.793737,
30-10:23:33:03,2404,11,1100030,58684.625,166178.2188,5287.793737,
30-10:23:34:06,2404,11,1100030,58684.625,166178.2188,5287.793737,
30-10:23:34:38,2404,11,1100030,58684.625,166178.2188,5287.793737,
30-10:23:35:10,2404,11,1100030,58684.625,166178.2188,5287.793737,
30-10:23:35:42,2404,11,1100030,58684.625,166178.2188,5287.793737,
30-10:23:36:14,2404,11,1100030,58684.625,166178.2188,5287.793737,
30-10:23:36:52,2404,11,1100030,58684.625,166178.2188,5287.793737,
30-10:23:37:18,2404,11,1100030,58684.625,166178.2188,5287.793737,
30-10:23:37:50,2404,11,1100030,58684.625,166178.2188,5287.793737,
30-10:23:38:23,2404,11,1100030,58684.625,166178.2188,5287.793737,
30-10:23:38:54,2404,11,1100030,58684.625,166178.2188,5287.793737,
30-10:23:39:27,2404,11,1100030,58684.625,166178.2188,5287.793737,
30-10:23:39:57,2404,11,1100030,58684.625,166178.2188,5287.793737,
30-10:23:30:15,2407,17,1700013,34681.625,171801.2031,7621.69688,
30-10:23:30:42,2407,17,1700013,34704.375,173020.7813,7921.797917,
30-10:23:31:09,2407,17,1700013,34761.625,174674.1719,8333.578424,
30-10:23:31:35,2407,17,1700013,34528.375,175025.0938,8461.976322,
30-10:23:32:02,2407,17,1700013,33748.25,175573.7813,8731.067817,
30-10:23:32:27,2407,17,1700013,33529.75,175859.8438,8840.470825,
30-10:23:32:54,2407,17,1700013,32960,176606.0938,9125.863739,
30-10:23:33:20,2407,17,1700013,32719.75,176889.3125,9238.204949,
30-10:23:33:46,2407,17,1700013,32198.75,176900.5469,9329.138263,
30-10:23:34:12,2407,17,1700013,32198.75,176900.5469,9329.138263,
30-10:23:34:37,2407,17,1700013,31979,176905.3594,9368.054052,
30-10:23:35:02,2407,17,1700013,31639,176909.6719,9428.103661,
30-10:23:35:29,2407,17,1700013,30399,176925.6563,9653.436429,
30-10:23:36:20,2407,17,1700013,29337.75,176924.9688,9850.27353,
30-10:23:36:52,2407,17,1700013,29345.75,177364.7969,9954.376118,
30-10:23:37:12,2407,17,1700013,29354.125,178323.7969,10185.44654,
30-10:23:37:38,2407,17,1700013,29374.5,179423.75,10452.34271,
30-10:23:38:04,2407,17,1700013,29386.25,179963.4688,10584.41856,
30-10:23:38:31,2407,17,1700013,29405.125,181063.4531,10857.21089,
30-10:23:38:56,2407,17,1700013,29422.375,182103.2656,11118.32465,
30-10:23:39:20,2407,17,1700013,29465.125,183111.5625,11370.00526,
30-10:23:39:48,2407,17,1700013,29474.375,184051.5625,11611.93053,
30-10:23:38:13,2409,65,6501038,56190.5,196239.25,13778.93361,
30-10:23:38:38,2409,65,6501038,56190.5,196239.25,13778.93361,
30-10:23:39:04,2409,65,6501038,56190.5,196239.25,13778.93361,
30-10:23:39:29,2409,65,6501038,56190.5,196239.25,13778.93361,
30-10:23:39:55,2409,65,6501038,56190.5,196239.25,13778.93361,
30-10:23:32:10,2409,65,6500039,56190.5,196240.3438,13779.26316,
30-10:23:32:35,2409,65,6500039,56190.5,196240.3438,13779.26316,
30-10:23:33:01,2409,65,6500039,56190.5,196240.3438,13779.26316,
30-10:23:33:27,2409,65,6500039,56190.5,196240.3438,13779.26316,
30-10:23:33:52,2409,65,6500039,56190.5,196240.3438,13779.26316,
30-10:23:34:19,2409,65,6500039,56190.5,196240.3438,13779.26316,
30-10:23:34:44,2409,65,6500039,56190.5,196240.3438,13779.26316,
30-10:23:35:10,2409,65,6500039,56190.5,196240.3438,13779.26316,
30-10:23:35:37,2409,65,6500039,56190.5,196240.3438,13779.26316,
30-10:23:36:05,2409,65,6500039,56190.5,196240.3438,13779.26316,
30-10:23:36:28,2409,65,6500039,56190.5,196240.3438,13779.26316,
30-10:23:36:53,2409,65,6500039,56190.5,196240.3438,13779.26316,
30-10:23:37:19,2409,65,6500039,56190.5,196240.3438,13779.26316,
30-10:23:37:46,2409,65,6500039,56190.5,196240.3438,13779.26316,
30-10:23:31:43,2409,65,6500039,56195.5,197131.1563,14047.94628,
30-10:23:31:17,2409,65,6500039,56148.375,197642.0938,14199.87154,
30-10:23:30:50,2409,65,6500039,55977.375,198090.8125,14327.75567,
30-10:23:30:23,2409,65,6500039,55879,198341.125,14399.1216,
30-10:23:30:23,2409,65,6500039,55879,198341.125,14399.1216,
30-10:23:39:50,2426,358,35801001,42742.125,184344.9219,10196.21062,
30-10:23:39:17,2426,358,35801001,42758.375,185624.8125,10577.96399,
30-10:23:38:46,2426,358,35801001,42760.75,185804.6406,10631.64489,
30-10:23:38:14,2426,358,35801001,42770.25,186644.6719,10882.64408,
30-10:23:37:43,2426,358,35801001,42775.625,187104.625,11020.16588,
30-10:23:37:09,2426,358,35801001,42789.625,188304.6563,11379.27373,
30-10:23:36:38,2426,358,35801001,42806.375,189744.7188,11810.75496,
30-10:23:36:06,2426,358,35801001,42822.75,191444.5313,12320.91145,
30-10:23:35:33,2426,358,35801001,42822.875,192444.1875,12621.69327,
30-10:23:35:02,2426,358,35801001,42825.875,192884.125,12753.98279,
30-10:23:34:30,2426,358,35801001,42841.75,194303.75,13180.82955,
30-10:23:33:59,2426,358,35801001,42847.375,194783.7813,13325.23749,
30-10:23:33:27,2426,358,35801001,42856.125,195498.6875,13540.36253,
30-10:23:32:55,2426,358,35801001,42873.125,196878.9063,13955.92992,
30-10:23:32:21,2426,358,35801001,42892.875,198498.75,14444.0346,
30-10:23:31:51,2426,358,35801001,42909.5,199858.5313,14854.06215,
30-10:23:31:19,2426,358,35801001,42915,200318.5,14992.82132,
30-10:23:30:46,2426,358,35801001,42921.125,202003.5625,15501.9185,
30-10:23:30:13,2426,358,35801001,42921.75,202463.625,15641.00553,
30-10:23:35:37,2437,307,30700119,47632.125,189172.6094,11478.54908,
30-10:23:30:23,2437,307,30700119,47332.125,189181.7031,11485.86088,
30-10:23:30:50,2437,307,30700119,47332.125,189181.7031,11485.86088,
30-10:23:31:17,2437,307,30700119,47332.125,189181.7031,11485.86088,
30-10:23:31:43,2437,307,30700119,47332.125,189181.7031,11485.86088,
30-10:23:32:10,2437,307,30700119,47332.125,189181.7031,11485.86088,
30-10:23:33:27,2437,307,30700119,47332.125,189181.7031,11485.86088,
30-10:23:33:53,2437,307,30700119,47332.125,189181.7031,11485.86088,
30-10:23:34:19,2437,307,30700119,47332.125,189181.7031,11485.86088,
30-10:23:34:44,2437,307,30700119,47332.125,189181.7031,11485.86088,
30-10:23:35:10,2437,307,30700119,47332.125,189181.7031,11485.86088,
30-10:23:36:05,2437,307,30700119,48104.125,189570.9844,11594.23002,
30-10:23:36:28,2437,307,30700119,48106.25,189770.875,11655.1028,
30-10:23:36:53,2437,307,30700119,48106.75,190711.0469,11941.51341,
30-10:23:37:19,2437,307,30700119,48106.5,191090.8438,12057.2198,
30-10:23:37:47,2437,307,30700119,48106.5,191650.875,12227.8336,
30-10:23:38:13,2437,307,30700119,48106.125,191750.8438,12258.29294,
30-10:23:39:04,2437,307,30700119,48112.625,192670.8125,12538.50748,
30-10:23:39:29,2437,307,30700119,48106.25,193890.5938,12910.18948,
30-10:23:39:55,2437,307,30700119,48105.75,194388.5938,13061.91921,
30-10:23:30:21,2452,28,2800395,41148.625,170034.8906,6163.582423,
30-10:23:30:53,2452,28,2800395,40525.5,170567.7969,6390.013617,
30-10:23:31:26,2452,28,2800395,39659,170876.4375,6589.592498,
30-10:23:31:58,2452,28,2800395,38642.25,171492,6898.962379,
30-10:23:32:30,2452,28,2800395,37888.125,172695.25,7330.880292,
30-10:23:33:01,2452,28,2800395,37223.125,173823.4375,7729.802834,
30-10:23:33:33,2452,28,2800395,37218.25,175062.8906,8064.270969,
30-10:23:34:05,2452,28,2800395,37248.25,176442.4688,8436.123447,
30-10:23:34:37,2452,28,2800395,37264,177182.4219,8637.457976,
30-10:23:35:08,2452,28,2800395,37302.125,178502.0156,8998.114137,
30-10:23:35:41,2452,28,2800395,37350.125,179600.6875,9299.051356,
30-10:23:36:13,2452,28,2800395,37356.375,179900.8281,9382.481929,
30-10:23:36:44,2452,28,2800395,37382.5,181140.3906,9728.547068,
30-10:23:37:17,2452,28,2800395,37413.875,182619.9219,10144.56132,
30-10:23:37:49,2452,28,2800395,37444.375,184039.625,10546.4212,
30-10:23:38:21,2452,28,2800395,37463.125,184939.6719,10802.48691,
30-10:23:38:52,2452,28,2800395,37474.375,185679.3438,11014.00306,
30-10:23:39:25,2452,28,2800395,37483.75,186299.3906,11191.7368,
30-10:23:39:55,2452,28,2800395,37506.375,187518.9531,11541.96556,
30-10:23:38:13,2459,36,3601312,43417.125,157150.6406,2487.112621,
30-10:23:38:39,2459,36,3601312,43417.125,157150.6406,2487.112621,
30-10:23:39:04,2459,36,3601312,43417.125,157150.6406,2487.112621,
30-10:23:39:29,2459,36,3601312,43417.125,157150.6406,2487.112621,
30-10:23:39:55,2459,36,3601312,43417.125,157150.6406,2487.112621,
30-10:23:39:22,2468,174,17401334,45892.875,150311.6563,1120.702976,
30-10:23:38:51,2468,174,17401334,45608.125,151529.5469,1141.747094,
30-10:23:38:20,2468,174,17401334,45557.25,151615.5313,1157.39037,
30-10:23:37:48,2468,174,17401334,45485.75,151735.8594,1180.345991,
30-10:23:39:55,2468,174,17401334,45870.875,149392.3438,1249.268919,
30-10:23:37:16,2468,174,17401334,45241.375,152148.875,1266.612779,
30-10:23:36:43,2468,174,17401334,44755,152970.8438,1466.888718,
30-10:23:36:11,2468,174,17401334,44439.25,153504.5469,1611.809185,
30-10:23:35:39,2468,174,17401334,44103.25,154072.5938,1775.171273,
30-10:23:34:36,2468,174,17401334,43909.5,154399.2656,1872.594492,
30-10:23:35:07,2468,174,17401334,43909.5,154399.2656,1872.594492,
30-10:23:34:04,2468,174,17401334,43614,154898.6563,2025.081229,
30-10:23:33:32,2468,174,17401334,43328.625,155380.3594,2175.754463,
30-10:23:32:27,2468,174,17401334,43970.875,156493.6719,2227.137651,
30-10:23:31:56,2468,174,17401334,44011.5,156538.125,2227.253079,
30-10:23:31:24,2468,174,17401334,44253.5,156804.4688,2231.408499,
30-10:23:30:52,2468,174,17401334,44401.5,156967.2188,2236.567433,
30-10:23:32:59,2468,174,17401334,43432.375,155902.2344,2239.467663,
30-10:23:33:00,2468,174,17401334,43432.375,155902.2344,2239.467663,
30-10:23:30:19,2468,174,17401334,44630.375,157218.8594,2248.452066,
30-10:23:30:17,2470,73,7300003,44017.25,154849.9219,1912.043651,
30-10:23:30:49,2470,73,7300003,43813.5,155193.9219,2020.778762,
30-10:23:31:22,2470,73,7300003,43457.25,155796.6719,2214.413436,
30-10:23:31:54,2470,73,7300003,43390.5,155869.8438,2243.963517,
30-10:23:32:25,2470,73,7300003,43242.625,156004.4531,2304.542463,
30-10:23:33:29,2470,73,7300003,43582.875,156700.0938,2357.047894,
30-10:23:34:01,2470,73,7300003,43784.875,156921.9844,2357.892018,
30-10:23:32:57,2470,73,7300003,43354.25,156448.4531,2360.274377,
30-10:23:34:33,2470,73,7300003,44410.125,157609.1563,2382.941111,
30-10:23:35:05,2470,73,7300003,44759.875,158154.3281,2451.449065,
30-10:23:35:37,2470,73,7300003,44759.875,158154.3281,2451.449065,
30-10:23:36:09,2470,73,7300003,44770.625,158814.4688,2617.37753,
30-10:23:36:41,2470,73,7300003,44786.625,159854.2969,2887.997938,
30-10:23:37:13,2470,73,7300003,44787.875,159918.125,2904.875874,
30-10:23:37:46,2470,73,7300003,44799,160538.125,3070.550877,
30-10:23:38:18,2470,73,7300003,44863.375,161196.5,3242.4745,
30-10:23:38:49,2470,73,7300003,45103.375,161464.7031,3287.249811,
30-10:23:39:20,2470,73,7300003,46143.125,162627.625,3514.637389,
30-10:23:39:53,2470,73,7300003,46908.125,163454.0938,3703.350929,
30-10:23:30:29,2479,150,15001102,62433.875,101145.7031,15872.8853,
30-10:23:30:02,2479,150,15001102,62816.75,101192.9844,15888.67502,
30-10:23:30:55,2479,150,15001102,62453.125,100734.5469,15995.68288,
30-10:23:31:22,2479,150,15001102,63332.5,100626.7188,16096.37407,
30-10:23:31:49,2479,150,15001102,63311.25,99867.17188,16318.05165,
30-10:23:32:15,2479,150,15001102,63284.75,98807.46875,16628.02827,
30-10:23:32:40,2479,150,15001102,63286.125,97927.48438,16887.59935,
30-10:23:33:06,2479,150,15001102,63298,96887.5,17195.4802,
30-10:23:33:32,2479,150,15001102,63270.25,95727.85938,17536.14169,
30-10:23:33:59,2479,150,15001102,63260.625,95248.28125,17677.30816,
30-10:23:34:24,2479,150,15001102,63210.5,93849.375,18087.97079,
30-10:23:34:49,2479,150,15001102,63544.125,93353.25,18258.86431,
30-10:23:35:16,2479,150,15001102,64211.125,93494.17188,18266.47274,
30-10:23:35:42,2479,150,15001102,65265,93365.34375,18386.61962,
30-10:23:36:07,2479,150,15001102,65432,92766.15625,18576.21048,
30-10:23:36:33,2479,150,15001102,64829.5,91601.375,18872.15521,
30-10:23:37:51,2479,150,15001102,64486.25,89293.59375,19529.05776,
30-10:23:38:18,2479,150,15001102,64428.125,88292.10938,19821.69152,
30-10:23:38:44,2479,150,15001102,64358.125,86773.89063,20267.29983,
30-10:23:39:08,2479,150,15001102,64346.375,85194.03125,20735.91663,
30-10:23:39:34,2479,150,15001102,64322.75,83614.39063,21204.26895,
30-10:23:30:25,2491,65,6501038,50204.375,171997.9531,6237.098862,
30-10:23:30:51,2491,65,6501038,50204.375,171997.9531,6237.098862,
30-10:23:31:18,2491,65,6501038,50204.375,171997.9531,6237.098862,
30-10:23:31:43,2491,65,6501038,50204.375,171997.9531,6237.098862,
30-10:23:32:11,2491,65,6501038,50204.375,171997.9531,6237.098862,
30-10:23:32:37,2491,65,6501038,50204.375,171997.9531,6237.098862,
30-10:23:33:01,2491,65,6501038,50204.375,171997.9531,6237.098862,
30-10:23:33:29,2491,65,6501038,50204.375,171997.9531,6237.098862,
30-10:23:33:53,2491,65,6501038,50204.375,171997.9531,6237.098862,
30-10:23:34:20,2491,65,6501038,50204.375,171997.9531,6237.098862,
30-10:23:34:45,2491,65,6501038,50204.375,171997.9531,6237.098862,
30-10:23:35:11,2491,65,6501038,50204.375,171997.9531,6237.098862,
30-10:23:35:37,2491,65,6501038,50204.375,171997.9531,6237.098862,
30-10:23:36:05,2491,65,6501038,50204.375,171997.9531,6237.098862,
30-10:23:36:28,2491,65,6501038,50204.375,171997.9531,6237.098862,
30-10:23:36:56,2491,65,6501038,50204.375,171997.9531,6237.098862,
30-10:23:37:21,2491,65,6501038,50204.375,171997.9531,6237.098862,
30-10:23:37:47,2491,65,6501038,50204.375,171997.9531,6237.098862,
30-10:23:38:13,2491,65,6501038,50204.375,171997.9531,6237.098862,
30-10:23:38:39,2491,65,6501038,50204.375,171997.9531,6237.098862,
30-10:23:39:04,2491,65,6501038,50204.375,171997.9531,6237.098862,
30-10:23:39:29,2491,65,6501038,50204.375,171997.9531,6237.098862,
30-10:23:39:55,2491,65,6501038,50204.375,171997.9531,6237.098862,
30-10:23:30:04,2494,358,35800005,43177.625,157520.8906,2617.841366,
30-10:23:30:38,2494,358,35800005,43282.25,157710.0156,2635.733537,
30-10:23:31:10,2494,358,35800005,42775.25,158194.5938,2849.412526,
30-10:23:31:43,2494,358,35800005,42756.625,158491.2188,2918.251237,
30-10:23:32:14,2494,358,35800005,42641.625,158830.9375,3017.794134,
30-10:23:32:46,2494,358,35800005,42485.625,160108.375,3344.104646,
30-10:23:33:18,2494,358,35800005,42505.625,160787.6719,3504.325005,
30-10:23:33:50,2494,358,35800005,42569.25,162506.2656,3927.220449,
30-10:23:34:22,2494,358,35800005,42638.125,164545.0781,4457.837734,
30-10:23:34:53,2494,358,35800005,42192.75,165812.1406,4863.580901,
30-10:23:35:25,2494,358,35800005,41940.25,166527.8125,5093.139067,
30-10:23:35:58,2494,358,35800005,41701.875,168498.2344,5667.189814,
30-10:23:36:29,2494,358,35800005,41791.375,170575.6875,6239.592598,
30-10:23:37:01,2494,358,35800005,41834.625,172715.3281,6845.434477,
30-10:23:37:34,2494,358,35800005,41860.5,174319.7344,7305.599448,
30-10:23:38:06,2494,358,35800005,41873.25,174599.3281,7385.395074,
30-10:23:38:38,2494,358,35800005,41911.375,176238.875,7858.868107,
30-10:23:39:09,2494,358,35800005,41986,178255.3281,8443.105275,
30-10:23:39:41,2494,358,35800005,41911.5,178785.8125,8605.038099,
30-10:23:30:04,2496,137,13701032,41819.25,103718.9063,14759.51113,
30-10:23:30:38,2496,137,13701032,41819.25,103718.9063,14759.51113,
30-10:23:31:11,2496,137,13701032,41819.25,103718.9063,14759.51113,
30-10:23:31:43,2496,137,13701032,41819.25,103718.9063,14759.51113,
30-10:23:32:14,2496,137,13701032,41819.25,103718.9063,14759.51113,
30-10:23:32:46,2496,137,13701032,41819.25,103718.9063,14759.51113,
30-10:23:33:18,2496,137,13701032,41819.25,103718.9063,14759.51113,
30-10:23:33:50,2496,137,13701032,41819.25,103718.9063,14759.51113,
30-10:23:34:22,2496,137,13701032,41819.25,103718.9063,14759.51113,
30-10:23:34:54,2496,137,13701032,41819.25,103718.9063,14759.51113,
30-10:23:35:26,2496,137,13701032,41819.25,103718.9063,14759.51113,
30-10:23:35:58,2496,137,13701032,41819.25,103718.9063,14759.51113,
30-10:23:36:30,2496,137,13701032,41819.25,103718.9063,14759.51113,
30-10:23:37:01,2496,137,13701032,41819.25,103718.9063,14759.51113,
30-10:23:37:34,2496,137,13701032,41819.25,103718.9063,14759.51113,
30-10:23:38:06,2496,137,13701032,41819.25,103718.9063,14759.51113,
30-10:23:38:38,2496,137,13701032,41819.25,103718.9063,14759.51113,
30-10:23:39:09,2496,137,13701032,41819.25,103718.9063,14759.51113,
30-10:23:39:41,2496,137,13701032,41819.25,103718.9063,14759.51113,
30-10:23:39:59,2498,307,30701121,48077.25,175913.8906,7435.477612,
30-10:23:39:27,2498,307,30701121,48262.875,178602.7813,8251.56594,
30-10:23:38:55,2498,307,30701121,48366.125,181296.5625,9070.924596,
30-10:23:38:24,2498,307,30701121,48027.5,182715.3906,9506.985745,
30-10:23:37:52,2498,307,30701121,48049.75,184855.4375,10158.45217,
30-10:23:37:19,2498,307,30701121,48061.25,185855.2344,10462.83106,
30-10:23:36:52,2498,307,30701121,48070,186615.0156,10694.15373,
30-10:23:36:15,2498,307,30701121,48084.125,187854.8125,11071.64801,
30-10:23:35:44,2498,307,30701121,47693.125,188508.1563,11275.38933,
30-10:23:35:11,2498,307,30701121,47213.5,188522.9219,11287.39086,
30-10:23:30:23,2498,307,30701121,47153.375,188524.8281,11289.04491,
30-10:23:30:56,2498,307,30701121,47153.375,188524.8281,11289.04491,
30-10:23:31:28,2498,307,30701121,47153.375,188524.8281,11289.04491,
30-10:23:32:00,2498,307,30701121,47153.375,188524.8281,11289.04491,
30-10:23:32:32,2498,307,30701121,47153.375,188524.8281,11289.04491,
30-10:23:33:04,2498,307,30701121,47153.375,188524.8281,11289.04491,
30-10:23:33:36,2498,307,30701121,47153.375,188524.8281,11289.04491,
30-10:23:34:07,2498,307,30701121,47153.375,188524.8281,11289.04491,
30-10:23:34:40,2498,307,30701121,47153.375,188524.8281,11289.04491,
30-10:23:39:58,2502,150,15000107,55155.25,121907.625,9207.2115,
30-10:23:39:27,2502,150,15000107,56078.375,119701.1875,9922.340034,
30-10:23:38:54,2502,150,15000107,57254.625,117316.0156,10709.59816,
30-10:23:38:23,2502,150,15000107,58701,114927.7031,11521.11179,
30-10:23:37:51,2502,150,15000107,60469.375,112604.2656,12345.46916,
30-10:23:37:18,2502,150,15000107,60968.5,110554.1094,12988.13985,
30-10:23:36:52,2502,150,15000107,59883.875,109027.4531,13353.15174,
30-10:23:35:42,2502,150,15000107,59819.125,108606.9063,13472.92569,
30-10:23:36:14,2502,150,15000107,60192.75,108286.5625,13595.03415,
30-10:23:35:10,2502,150,15000107,60789,107721.6406,13806.8787,
30-10:23:34:38,2502,150,15000107,61846.625,106621.7188,14214.47164,
30-10:23:34:06,2502,150,15000107,62983.25,105420.8125,14661.83037,
30-10:23:33:35,2502,150,15000107,63638.625,103769.5313,15201.19312,
30-10:23:33:03,2502,150,15000107,64509.75,102406.8906,15675.76069,
30-10:23:30:55,2502,150,15000107,62575.25,101299.2344,15838.50243,
30-10:23:32:32,2502,150,15000107,65364.375,101861.8125,15912.54287,
30-10:23:31:59,2502,150,15000107,64796.5,101476.0469,15972.63894,
30-10:23:31:27,2502,150,15000107,63685.375,101004.375,16014.4023,
30-10:23:30:22,2502,150,15000107,62746.25,100658.3594,16040.67388,
30-10:23:30:13,2508,174,17401334,55203.875,109855.2344,12833.85786,
30-10:23:30:46,2508,174,17401334,55826.5,108399.1094,13300.34615,
30-10:23:31:20,2508,174,17401334,56263.375,106591.5156,13865.04759,
30-10:23:31:51,2508,174,17401334,56237.125,105974.7188,14049.69793,
30-10:23:32:23,2508,174,17401334,55887.875,104953.2188,14342.46701,
30-10:23:32:55,2508,174,17401334,55622,104223.0938,14552.02504,
30-10:23:33:27,2508,174,17401334,55505.75,103903.5156,14644.01581,
30-10:23:33:59,2508,174,17401334,55088,102757.4531,14975.13292,
30-10:23:35:02,2508,174,17401334,54910.25,102268.6563,15116.94457,
30-10:23:35:33,2508,174,17401334,54853,102119.4219,15160.20656,
30-10:23:36:06,2508,174,17401334,54328.75,100693.7344,15575.79918,
30-10:23:36:38,2508,174,17401334,53825.5,99336.98438,15973.60462,
30-10:23:37:09,2508,174,17401334,53626.375,98792.42188,16133.97601,
30-10:23:38:15,2508,174,17401334,52959.875,96536.1875,16805.01601,
30-10:23:39:18,2508,174,17401334,52938.625,94400.5,17454.22511,
30-10:23:39:50,2508,174,17401334,52947.5,93400.32813,17758.65651,
30-10:23:30:14,2518,42,4201030,53513.875,143270.8125,2824.870528,
30-10:23:30:48,2518,42,4201030,53513.875,143270.8125,2824.870528,
30-10:23:31:21,2518,42,4201030,53584.75,143127.1875,2873.68627,
30-10:23:31:52,2518,42,4201030,53695.875,141867.8594,3235.028116,
30-10:23:32:24,2518,42,4201030,53670.25,141108.4063,3444.563443,
30-10:23:32:57,2518,42,4201030,53613.25,139409.375,3922.366001,
30-10:23:33:29,2518,42,4201030,53904,138441.7813,4230.020798,
30-10:23:34:00,2518,42,4201030,54432.75,137145.3438,4656.227572,
30-10:23:34:32,2518,42,4201030,54545,136867.0469,4747.603875,
30-10:23:35:04,2518,42,4201030,54839.75,136144.9219,4985.078393,
30-10:23:35:36,2518,42,4201030,55434,134447.7813,5533.154162,
30-10:23:36:08,2518,42,4201030,55940.5,132783.3438,6062.929687,
30-10:23:36:40,2518,42,4201030,56378.25,131348.9531,6519.676107,
30-10:23:37:12,2518,42,4201030,56436.625,131157.4063,6580.66512,
30-10:23:37:45,2518,42,4201030,56441.375,131117.9219,6592.509411,
30-10:23:38:16,2518,42,4201030,56879.625,129707.6094,7042.425629,
30-10:23:38:48,2518,42,4201030,57061.25,129114.9844,7231.241765,
30-10:23:30:02,2527,174,17401334,45347.375,38115.70313,34597.15919,
30-10:23:30:29,2527,174,17401334,45347.375,38115.70313,34597.15919,
30-10:23:30:55,2527,174,17401334,45347.375,38115.70313,34597.15919,
30-10:23:31:23,2527,174,17401334,45347.375,38115.70313,34597.15919,
30-10:23:31:49,2527,174,17401334,45347.375,38115.70313,34597.15919,
30-10:23:32:15,2527,174,17401334,45347.375,38115.70313,34597.15919,
30-10:23:32:40,2527,174,17401334,45347.375,38115.70313,34597.15919,
30-10:23:33:06,2527,174,17401334,45347.375,38115.70313,34597.15919,
30-10:23:33:32,2527,174,17401334,45347.375,38115.70313,34597.15919,
30-10:23:33:59,2527,174,17401334,45347.375,38115.70313,34597.15919,
30-10:23:34:25,2527,174,17401334,45347.375,38115.70313,34597.15919,
30-10:23:34:50,2527,174,17401334,45347.375,38115.70313,34597.15919,
30-10:23:35:16,2527,174,17401334,45347.375,38115.70313,34597.15919,
30-10:23:35:42,2527,174,17401334,45347.375,38115.70313,34597.15919,
30-10:23:36:07,2527,174,17401334,45347.375,38115.70313,34597.15919,
30-10:23:36:33,2527,174,17401334,45347.375,38115.70313,34597.15919,
30-10:23:36:59,2527,174,17401334,45347.375,38115.70313,34597.15919,
30-10:23:37:26,2527,174,17401334,45347.375,38115.70313,34597.15919,
30-10:23:37:52,2527,174,17401334,45347.375,38115.70313,34597.15919,
30-10:23:38:18,2527,174,17401334,45347.375,38115.70313,34597.15919,
30-10:23:38:44,2527,174,17401334,45347.375,38115.70313,34597.15919,
30-10:23:39:09,2527,174,17401334,45347.375,38115.70313,34597.15919,
30-10:23:39:35,2527,174,17401334,45347.375,38115.70313,34597.15919,
30-10:23:30:05,2535,174,17401334,52753.375,74913.21875,23382.68532,
30-10:23:30:33,2535,174,17401334,52573.75,73946.17188,23674.82253,
30-10:23:31:01,2535,174,17401334,52484.5,73393.32813,23842.08128,
30-10:23:31:26,2535,174,17401334,52217.25,71979.21875,24269.6969,
30-10:23:31:52,2535,174,17401334,51810.75,70372.20313,24755.14703,6294819.867
30-10:23:32:19,2535,174,17401334,51658.75,69916.85938,24892.52207,
30-10:23:32:45,2535,174,17401334,51111.75,68586.89063,25293.65686,
30-10:23:33:10,2535,174,17401334,50601.75,67282.85938,25688.26609,
30-10:23:33:36,2535,174,17401334,50553.75,67151.71875,25728.02126,
30-10:23:34:03,2535,174,17401334,50451.625,66869.45313,25813.62495,
30-10:23:34:28,2535,174,17401334,50251.75,66346.82813,25972.19442,
30-10:23:34:53,2535,174,17401334,49701.875,64930.125,26402.77683,
30-10:23:35:20,2535,174,17401334,49132.375,63436.45313,26857.91994,
30-10:23:35:45,2535,174,17401334,49067.75,63247.25,26915.6455,
30-10:23:36:11,2535,174,17401334,48986,63021.53125,26984.53627,
30-10:23:36:37,2535,174,17401334,48972.25,62983.84375,26996.04106,
30-10:23:37:02,2535,174,17401334,48728.75,62327.4375,27196.5306,
30-10:23:37:29,2535,174,17401334,48404.75,61361.01563,27491.95074,
30-10:23:37:55,2535,174,17401334,48307.375,60811.25,27659.83645,
30-10:23:38:21,2535,174,17401334,48271.875,59372.30469,28098.52319,
30-10:23:38:47,2535,174,17401334,48236.375,57992.8125,28519.09106,
30-10:23:39:12,2535,174,17401334,48233.5,57572.94531,28647.06792,
30-10:23:39:38,2535,174,17401334,48246.125,56432.95313,28994.46807,
30-10:23:39:39,2541,174,17400331,55049.375,110041.6719,12771.09896,
30-10:23:39:13,2541,174,17400331,55748.625,108711.4063,13202.69354,
30-10:23:38:48,2541,174,17400331,56107.125,107275.6094,13651.72997,
30-10:23:38:22,2541,174,17400331,56208.75,106868,13779.22448,
30-10:23:37:56,2541,174,17400331,56275.875,106334.0781,13943.18518,
30-10:23:37:30,2541,174,17400331,56138.25,105651.8906,14142.56243,
